Date and time,Cooling,Heating,Total
16/12/2011 18,3.99,5.92,9.91
16/12/2011 19,3.47,5.99,9.46
16/12/2011 20,4.45,4.57,9.02
16/12/2011 21,2.51,5.08,7.59
16/12/2011 22,2.43,4,6.43
16/12/2011 23,2.53,2.18,4.71
17/12/2011 00,3.11,4.94,8.05
17/12/2011 01,3,2.88,5.88
17/12/2011 02,2,4,6
17/12/2011 03,2.4,2.19,4.59
17/12/2011 04,3.38,3.76,7.14
17/12/2011 05,1.98,3.05,5.03
17/12/2011 06,2.36,5,7.36
17/12/2011 07,1.88,5,6.88
17/12/2011 08,1.35,3.05,4.4
17/12/2011 09,0.65,1.94,2.59
17/12/2011 10,0,0,0
17/12/2011 11,0,0,0
17/12/2011 12,0,0,0
17/12/2011 13,0,0,0
17/12/2011 14,0,0,0
17/12/2011 15,0,0,0
17/12/2011 16,0,0,0
17/12/2011 17,0,0,0
17/12/2011 18,0,0,0
17/12/2011 19,0,0,0
17/12/2011 20,0,0,0
17/12/2011 21,0,0,0
17/12/2011 22,0,0,0
17/12/2011 23,0,0,0
18/12/2011 00,0,0,0
18/12/2011 01,0,0,0
18/12/2011 02,0,0,0
18/12/2011 03,0,0,0
18/12/2011 04,0,0,0
18/12/2011 05,0,0,0
18/12/2011 06,0,0,0
18/12/2011 07,0,0,0
18/12/2011 08,0,0,0
18/12/2011 09,0,0,0
18/12/2011 10,0,0,0
18/12/2011 11,0,0,0
18/12/2011 12,0,0,0
18/12/2011 13,0,0,0
18/12/2011 14,0,0,0
18/12/2011 15,0,0,0
18/12/2011 16,0,0,0
18/12/2011 17,0,0,0
18/12/2011 18,0,0,0
18/12/2011 19,0,0,0
18/12/2011 20,0,0,0
18/12/2011 21,0,0,0
18/12/2011 22,0,0,0
18/12/2011 23,0,0,0
19/12/2011 00,0,0,0
19/12/2011 01,0,0,0
19/12/2011 02,0,0,0
19/12/2011 03,0,0,0
19/12/2011 04,0,0,0
19/12/2011 05,0,0,0
19/12/2011 06,0,0,0
19/12/2011 07,0,0,0
19/12/2011 08,18.731,9.86,28.591
19/12/2011 09,2.072,10.94,13.012
19/12/2011 10,3.089,11.65,14.739
19/12/2011 11,3.873,5.84,9.713
19/12/2011 12,3.108,8.82,11.928
19/12/2011 13,3.855,5.88,9.735
19/12/2011 14,2.982,9,11.982
19/12/2011 15,3.136,7,10.136
19/12/2011 16,3.827,6,9.827
19/12/2011 17,2.983,7.48,10.463
19/12/2011 18,3.162,6.61,9.772
19/12/2011 19,2.991,5.77,8.761
19/12/2011 20,3.791,6.74,10.531
19/12/2011 21,2.19,2.98,5.17
19/12/2011 22,1.991,3.42,5.411
19/12/2011 23,2.763,4,6.763
20/12/2011 00,2.217,3.81,6.027
20/12/2011 01,1.991,1.19,3.181
20/12/2011 02,2.736,4,6.736
20/12/2011 03,1.981,3.47,5.451
20/12/2011 04,1.529,3.43,4.959
20/12/2011 05,2.717,1.1,3.817
20/12/2011 06,2.991,5,7.991
20/12/2011 07,1.99,6,7.99
20/12/2011 08,2.991,8.06,11.051
20/12/2011 09,3.673,5.98,9.653
20/12/2011 10,2.981,5.98,8.961
20/12/2011 11,2.982,5.94,8.922
20/12/2011 12,3.981,6.6,10.581
20/12/2011 13,2.98,6.65,9.63
20/12/2011 14,4.984,7.96,12.944
20/12/2011 15,4.981,9.33,14.311
20/12/2011 16,3.981,7.5,11.481
20/12/2011 17,3.982,7,10.982
20/12/2011 18,3.981,7.79,11.771
20/12/2011 19,3.979,5.97,9.949
20/12/2011 20,3.982,8.13,12.112
20/12/2011 21,2.983,4.96,7.943
20/12/2011 22,2.421,2.15,4.571
20/12/2011 23,2.44,4,6.44
21/12/2011 00,2.542,5,7.542
21/12/2011 01,2.991,2.66,5.651
21/12/2011 02,1.512,3.91,5.422
21/12/2011 03,2.978,2.43,5.408
21/12/2011 04,1.987,5,6.987
21/12/2011 05,2.486,1.98,4.466
21/12/2011 06,2.991,3.97,6.961
21/12/2011 07,2.469,4.14,6.609
21/12/2011 08,3.982,9.79,13.772
21/12/2011 09,3.982,5.13,9.112
21/12/2011 10,4.531,7,11.531
21/12/2011 11,4.431,7,11.431
21/12/2011 12,3.412,7.43,10.842
21/12/2011 13,4.55,8.41,12.96
21/12/2011 14,4.395,5.81,10.205
21/12/2011 15,3.569,5.17,8.739
21/12/2011 16,3.983,6.55,10.533
21/12/2011 17,4.596,7.94,12.536
21/12/2011 18,3.556,7.19,10.746
21/12/2011 19,4.426,6.49,10.916
21/12/2011 20,3.991,7,10.991
21/12/2011 21,2.99,6,8.99
21/12/2011 22,2.332,1.36,3.692
21/12/2011 23,2.651,3.96,6.611
22/12/2011 00,1.988,3.68,5.668
22/12/2011 01,2.306,4,6.306
22/12/2011 02,2.678,2.6,5.278
22/12/2011 03,1.99,2.86,4.85
22/12/2011 04,2.992,3.54,6.532
22/12/2011 05,1.99,4,5.99
22/12/2011 06,2.991,5,7.991
22/12/2011 07,3.242,4.01,7.252
22/12/2011 08,3.736,8.47,12.206
22/12/2011 09,4.232,8.96,13.192
22/12/2011 10,3.98,8.51,12.49
22/12/2011 11,3.983,8.9,12.883
22/12/2011 12,3.983,21.01,24.993
22/12/2011 13,4.182,15.68,19.862
22/12/2011 14,3.972,17.8,21.772
22/12/2011 15,4.604,14.89,19.494
22/12/2011 16,4.168,9.12,13.288
22/12/2011 17,3.146,11.87,15.016
22/12/2011 18,4.817,11.86,16.677
22/12/2011 19,3.979,10.94,14.919
22/12/2011 20,3.848,11.94,15.788
22/12/2011 21,3.052,8.94,11.992
22/12/2011 22,2.811,3.01,5.821
22/12/2011 23,2.109,2.07,4.179
23/12/2011 00,2.892,3.96,6.852
23/12/2011 01,2.09,2.93,5.02
23/12/2011 02,2.072,2.91,4.982
23/12/2011 03,2.908,0.2,3.108
23/12/2011 04,2.056,4,6.056
23/12/2011 05,2.927,3.9,6.827
23/12/2011 06,2.991,12.23,15.221
23/12/2011 07,2.061,9.92,11.981
23/12/2011 08,4.946,12.05,16.996
23/12/2011 09,3.982,13.48,17.462
23/12/2011 10,3.981,16.08,20.061
23/12/2011 11,2.979,10.06,13.039
23/12/2011 12,4.984,8.09,13.074
23/12/2011 13,3.981,8.47,12.451
23/12/2011 14,3.981,8.77,12.751
23/12/2011 15,3.978,9.15,13.128
23/12/2011 16,3.926,19.27,23.196
23/12/2011 17,4.041,9.42,13.461
23/12/2011 18,3.916,13.41,17.326
23/12/2011 19,4.043,15.76,19.803
23/12/2011 20,3.986,15.14,19.126
23/12/2011 21,2.974,6.75,9.724
23/12/2011 22,2.093,3.05,5.143
23/12/2011 23,1.991,4.72,6.711
24/12/2011 00,2.991,4.99,7.981
24/12/2011 01,1.991,3.08,5.071
24/12/2011 02,2.991,4.27,7.261
24/12/2011 03,1.99,2.94,4.93
24/12/2011 04,2.831,4.67,7.501
24/12/2011 05,2.148,6.59,8.738
24/12/2011 06,2.994,9.91,12.904
24/12/2011 07,2.805,13.74,16.545
24/12/2011 08,3.175,10.35,13.525
24/12/2011 09,3.385,9.98,13.365
24/12/2011 10,2.989,9.19,12.179
24/12/2011 11,2.597,7.96,10.557
24/12/2011 12,2.993,7.54,10.533
24/12/2011 13,3.749,4.38,8.129
24/12/2011 14,2.982,7.52,10.502
24/12/2011 15,3.241,7.85,11.091
24/12/2011 16,2.991,6.34,9.331
24/12/2011 17,2.714,7.6,10.314
24/12/2011 18,3.268,9.02,12.288
24/12/2011 19,2.991,9.94,12.931
24/12/2011 20,3.686,6.45,10.136
24/12/2011 21,2.295,5.95,8.245
24/12/2011 22,2.991,6.48,9.471
24/12/2011 23,2.324,3.56,5.884
25/12/2011 00,2.31,5,7.31
25/12/2011 01,2.98,3.237,6.217
25/12/2011 02,2.35,4.32,6.67
25/12/2011 03,2,1.443,3.443
25/12/2011 04,2.62,4,6.62
25/12/2011 05,2.37,5.292,7.662
25/12/2011 06,2.99,8.72,11.71
25/12/2011 07,2.99,11.768,14.758
25/12/2011 08,3.57,9.969,13.539
25/12/2011 09,2.41,6.975,9.385
25/12/2011 10,3.56,7.533,11.093
25/12/2011 11,2.43,4.525,6.955
25/12/2011 12,3.54,5.859,9.399
25/12/2011 13,2.98,4.359,7.339
25/12/2011 14,2.46,5.058,7.518
25/12/2011 15,2.99,4.982,7.972
25/12/2011 16,2.74,4.736,7.476
25/12/2011 17,3.74,5.719,9.459
25/12/2011 18,2.99,6.981,9.971
25/12/2011 19,2.98,6.525,9.505
25/12/2011 20,2.98,4.947,7.927
25/12/2011 21,2.98,6.981,9.961
25/12/2011 22,2.98,3.347,6.327
25/12/2011 23,2.98,3.725,6.705
26/12/2011 00,2.55,3,5.55
26/12/2011 01,2,4,6
26/12/2011 02,2.4,1.669,4.069
26/12/2011 03,2.58,2.331,4.911
26/12/2011 04,2.99,3,5.99
26/12/2011 05,1.99,3.73,5.72
26/12/2011 06,2.99,6.94,9.93
26/12/2011 07,2.99,10.564,13.554
26/12/2011 08,2.99,7.855,10.845
26/12/2011 09,2,7.912,9.912
26/12/2011 10,2.99,4.689,7.679
26/12/2011 11,3.15,5.977,9.127
26/12/2011 12,2.82,5.275,8.095
26/12/2011 13,2.31,5.002,7.312
26/12/2011 14,2.98,5.276,8.256
26/12/2011 15,2.69,6.782,9.472
26/12/2011 16,3.14,7.72,10.86
26/12/2011 17,2.84,4.832,7.672
26/12/2011 18,2.62,5.89,8.51
26/12/2011 19,2.35,4.11,6.46
26/12/2011 20,3.24,8.447,11.687
26/12/2011 21,3.74,7,10.74
26/12/2011 22,1.99,4,5.99
26/12/2011 23,2.21,2.225,4.435
27/12/2011 00,2.77,1.637,4.407
27/12/2011 01,2.19,3.138,5.328
27/12/2011 02,2.79,4,6.79
27/12/2011 03,2.99,0.376,3.366
27/12/2011 04,2,4.339,6.339
27/12/2011 05,2.16,4.963,7.123
27/12/2011 06,2.9,9.029,11.929
27/12/2011 07,2.92,8.295,11.215
27/12/2011 08,2.99,7.424,10.414
27/12/2011 09,2.99,7.106,10.096
27/12/2011 10,2.99,7.953,10.943
27/12/2011 11,2.11,4.428,6.538
27/12/2011 12,3.43,9.292,12.722
27/12/2011 13,2.99,4.53,7.52
27/12/2011 14,2.45,5.267,7.717
27/12/2011 15,2.99,6.232,9.222
27/12/2011 16,2.99,7.04,10.03
27/12/2011 17,2.05,7.903,9.953
27/12/2011 18,2.98,3.173,6.153
27/12/2011 19,2.99,6.894,9.884
27/12/2011 20,2.96,8.882,11.842
27/12/2011 21,2.99,7.876,10.866
27/12/2011 22,2.01,4,6.01
27/12/2011 23,2.98,0.013,2.993
28/12/2011 00,2,3.986,5.986
28/12/2011 01,2.99,3,5.99
28/12/2011 02,2,3.903,5.903
28/12/2011 03,2,1.064,3.064
28/12/2011 04,2.99,3.033,6.023
28/12/2011 05,2,3.792,5.792
28/12/2011 06,3.93,10.722,14.652
28/12/2011 07,2.06,9.065,11.125
28/12/2011 08,2.99,6.182,9.172
28/12/2011 09,2.99,4.151,7.141
28/12/2011 10,2.9,7.088,9.988
28/12/2011 11,2.98,8.68,11.66
28/12/2011 12,2.1,7.856,9.956
28/12/2011 13,2.87,5.962,8.832
28/12/2011 14,2.98,3.963,6.943
28/12/2011 15,2.98,7.82,10.8
28/12/2011 16,2.14,6.259,8.399
28/12/2011 17,2.83,5.459,8.289
28/12/2011 18,2.98,8.314,11.294
28/12/2011 19,2.98,9.782,12.762
28/12/2011 20,2.18,8.766,10.946
28/12/2011 21,2.99,5.943,8.933
28/12/2011 22,2.39,3.172,5.562
28/12/2011 23,2.6,3.023,5.623
29/12/2011 00,2,4.773,6.773
29/12/2011 01,2.99,3.283,6.273
29/12/2011 02,2.75,3.453,6.203
29/12/2011 03,2.24,2.491,4.731
29/12/2011 04,2.73,4.737,7.467
29/12/2011 05,2.26,5.446,7.706
29/12/2011 06,2.71,9.254,11.964
29/12/2011 07,3.27,11.274,14.544
29/12/2011 08,2.7,7.291,9.991
29/12/2011 09,2.99,7.762,10.752
29/12/2011 10,2.98,9.964,12.944
29/12/2011 11,2.31,8.978,11.288
29/12/2011 12,2.66,6.936,9.596
29/12/2011 13,2.98,6.976,9.956
29/12/2011 14,2.34,7.674,10.014
29/12/2011 15,2.63,4.711,7.341
29/12/2011 16,3.36,6.253,9.613
29/12/2011 17,2.99,8.209,11.199
29/12/2011 18,1.99,8.572,10.562
29/12/2011 19,2.99,6.155,9.145
29/12/2011 20,2.99,8.756,11.746
29/12/2011 21,2.57,6.214,8.784
29/12/2011 22,2.42,3.84,6.26
29/12/2011 23,2.99,4.56,7.55
30/12/2011 00,2,2.649,4.649
30/12/2011 01,2.99,3.417,6.407
30/12/2011 02,2,2.374,4.374
30/12/2011 03,2.52,4.525,7.045
30/12/2011 04,2.47,4.991,7.461
30/12/2011 05,2.5,5.549,8.049
30/12/2011 06,3.48,10.411,13.891
30/12/2011 07,2.48,13.988,16.468
30/12/2011 08,2.98,9.451,12.431
30/12/2011 09,2.99,8.902,11.892
30/12/2011 10,2.53,7.4,9.93
30/12/2011 11,2.45,9.489,11.939
30/12/2011 12,2.98,8.504,11.484
30/12/2011 13,2.55,7.088,9.638
30/12/2011 14,2.42,7.702,10.122
30/12/2011 15,3.57,6.651,10.221
30/12/2011 16,3,8.969,11.969
30/12/2011 17,2,9.361,11.361
30/12/2011 18,2.99,6.099,9.089
30/12/2011 19,3,7.43,10.43
30/12/2011 20,2,7.964,9.964
30/12/2011 21,2.99,6.527,9.517
30/12/2011 22,2.99,3,5.99
30/12/2011 23,2.33,1.363,3.693
31/12/2011 00,2.64,3.297,5.937
31/12/2011 01,1.99,3.341,5.331
31/12/2011 02,2.31,3,5.31
31/12/2011 03,2.67,1.213,3.883
31/12/2011 04,2.99,2.787,5.777
31/12/2011 05,2,4,6
31/12/2011 06,3.26,7.551,10.811
31/12/2011 07,2.72,7.516,10.236
31/12/2011 08,3.25,8.956,12.206
31/12/2011 09,2.74,6.466,9.206
31/12/2011 10,3.23,5.462,8.692
31/12/2011 11,2.98,6.197,9.177
31/12/2011 12,2.76,5.851,8.611
31/12/2011 13,3.2,7,10.2
31/12/2011 14,2.78,4.607,7.387
31/12/2011 15,3.18,2.971,6.151
31/12/2011 16,3.8,6.327,10.127
31/12/2011 17,2.17,8.969,11.139
31/12/2011 18,3.81,6.456,10.266
31/12/2011 19,2.14,7.67,9.81
31/12/2011 20,3.98,3.294,7.274
31/12/2011 21,2.85,6.121,8.971
31/12/2011 22,2.99,2.966,5.956
31/12/2011 23,1.88,4.36,6.24
01/01/2012 00,2.72,5,7.72
01/01/2012 01,2.25,2.21,4.46
01/01/2012 02,1.99,2.08,4.07
01/01/2012 03,2.68,3.72,6.4
01/01/2012 04,2.3,4,6.3
01/01/2012 05,2.67,0.38,3.05
01/01/2012 06,2.98,6.01,8.99
01/01/2012 07,3.696,6.88,10.576
01/01/2012 08,2.987,7.79,10.777
01/01/2012 09,3.022,4.93,7.952
01/01/2012 10,2.981,5,7.981
01/01/2012 11,2.972,2.02,4.992
01/01/2012 12,2.991,1.98,4.971
01/01/2012 13,2.988,4,6.988
01/01/2012 14,2.99,5.98,8.97
01/01/2012 15,2.967,4.88,7.847
01/01/2012 16,3.018,3.99,7.008
01/01/2012 17,2.937,0.15,3.087
01/01/2012 18,2.989,5,7.989
01/01/2012 19,3.043,5,8.043
01/01/2012 20,2.994,3.85,6.844
01/01/2012 21,3.908,6.57,10.478
01/01/2012 22,2.981,5.12,8.101
01/01/2012 23,2.083,0.46,2.543
02/01/2012 00,1.102,5.89,6.992
02/01/2012 01,5.63,0,5.63
02/01/2012 02,3.22,0,3.22
02/01/2012 03,8.57,0,8.57
02/01/2012 04,3.54,0,3.54
02/01/2012 05,4.84,0,4.84
02/01/2012 06,7.32,0,7.32
02/01/2012 07,10.76,0,10.76
02/01/2012 08,8.47,0,8.47
02/01/2012 09,10.97,0,10.97
02/01/2012 10,2,10.55,12.55
02/01/2012 11,2.13,9.15,11.28
02/01/2012 12,3.23,3.06,6.29
02/01/2012 13,2.64,5,7.64
02/01/2012 14,3,5.76,8.76
02/01/2012 15,2.66,5.99,8.65
02/01/2012 16,1.98,5.47,7.45
02/01/2012 17,2.29,9.16,11.45
02/01/2012 18,2.67,5.96,8.63
02/01/2012 19,3.39,5.58,8.97
02/01/2012 20,3,12.01,15.01
02/01/2012 21,2.54,4.46,7
02/01/2012 22,2.25,2.61,4.86
02/01/2012 23,2.71,5,7.71
03/01/2012 00,1.98,3.34,5.32
03/01/2012 01,2.21,2.32,4.53
03/01/2012 02,2.75,3.34,6.09
03/01/2012 03,1.98,4,5.98
03/01/2012 04,2.18,2.53,4.71
03/01/2012 05,2.78,3.95,6.73
03/01/2012 06,2.16,7.97,10.13
03/01/2012 07,4.8,7.15,11.95
03/01/2012 08,2.97,8.4,11.37
03/01/2012 09,4.91,7,11.91
03/01/2012 10,3.19,8.72,11.91
03/01/2012 11,3.84,7.41,11.25
03/01/2012 12,4.86,9.21,14.07
03/01/2012 13,3.1,9.93,13.03
03/01/2012 14,3.98,8.48,12.46
03/01/2012 15,3.98,9.01,12.99
03/01/2012 16,3.06,11.92,14.98
03/01/2012 17,3.9,9.89,13.79
03/01/2012 18,3.92,12.43,16.35
03/01/2012 19,3.99,13.44,17.43
03/01/2012 20,3.02,12.93,15.95
03/01/2012 21,2.95,8.61,11.56
03/01/2012 22,2.01,4,6.01
03/01/2012 23,2.97,2.28,5.25
04/01/2012 00,2,4.49,6.49
04/01/2012 01,2.97,2.23,5.2
04/01/2012 02,2.01,5,7.01
04/01/2012 03,2.95,2.84,5.79
04/01/2012 04,2.02,2.8,4.82
04/01/2012 05,1.99,4.36,6.35
04/01/2012 06,3.92,11.34,15.26
04/01/2012 07,2.06,10.94,13
04/01/2012 08,4.59,13.77,18.36
04/01/2012 09,3.32,11.5,14.82
04/01/2012 10,3.84,11.94,15.78
04/01/2012 11,3.96,13.32,17.28
04/01/2012 12,3.11,10.89,14
04/01/2012 13,4.11,16.94,21.05
04/01/2012 14,3.99,8.37,12.36
04/01/2012 15,2.99,8.22,11.21
04/01/2012 16,2.16,8.15,10.31
04/01/2012 17,2.82,9.49,12.31
04/01/2012 18,1.98,9.53,11.51
04/01/2012 19,2.99,9.67,12.66
04/01/2012 20,1.99,10.44,12.43
04/01/2012 21,2.76,3.49,6.25
04/01/2012 22,1.21,3.71,4.92
04/01/2012 23,2.23,4.28,6.51
05/01/2012 00,2,1.67,3.67
05/01/2012 01,2.47,2.98,5.45
05/01/2012 02,1.26,3.35,4.61
05/01/2012 03,2.7,4,6.7
05/01/2012 04,1.63,0.93,2.56
05/01/2012 05,1.94,4.97,6.91
05/01/2012 06,2.68,9.12,11.8
05/01/2012 07,2.99,8.94,11.93
05/01/2012 08,1.99,12.94,14.93
05/01/2012 09,1.99,12.59,14.58
05/01/2012 10,2.99,6.5,9.49
05/01/2012 11,1.99,0,1.99
05/01/2012 12,2.99,0,2.99
05/01/2012 13,1.99,0,1.99
05/01/2012 14,1.98,0,1.98
05/01/2012 15,2,0,2
05/01/2012 16,2.4,0,2.4
05/01/2012 17,2.58,0,2.58
05/01/2012 18,1.98,0,1.98
05/01/2012 19,1.99,0,1.99
05/01/2012 20,2.54,0,2.54
05/01/2012 21,2.45,0,2.45
05/01/2012 22,1.98,0,1.98
05/01/2012 23,1.5,0,1.5
06/01/2012 00,1.98,0,1.98
06/01/2012 01,1.49,0,1.49
06/01/2012 02,1.99,0,1.99
06/01/2012 03,1.98,0,1.98
06/01/2012 04,1.99,0,1.99
06/01/2012 05,1.99,0,1.99
06/01/2012 06,1.98,0,1.98
06/01/2012 07,2.99,0,2.99
06/01/2012 08,1.99,0,1.99
06/01/2012 09,1.99,0,1.99
06/01/2012 10,1.98,0,1.98
06/01/2012 11,2.38,0,2.38
06/01/2012 12,2.61,0,2.61
06/01/2012 13,1.99,0,1.99
06/01/2012 14,2.64,0,2.64
06/01/2012 15,2.34,0,2.34
06/01/2012 16,1.99,6.86,8.85
06/01/2012 17,2.31,12.92,15.23
06/01/2012 18,2.98,7.25,10.23
06/01/2012 19,2.67,9.12,11.79
06/01/2012 20,2.99,8.32,11.31
06/01/2012 21,1.99,5.54,7.53
06/01/2012 22,2.71,4,6.71
06/01/2012 23,1.26,3.17,4.43
07/01/2012 00,1.99,0.83,2.82
07/01/2012 01,1.74,3,4.74
07/01/2012 02,1.23,1.53,2.76
07/01/2012 03,1.99,2.47,4.46
07/01/2012 04,1.99,3,4.99
07/01/2012 05,0.99,3.21,4.2
07/01/2012 06,2.99,7.7,10.69
07/01/2012 07,1.17,4.69,5.86
07/01/2012 08,1.98,5.25,7.23
07/01/2012 09,2.81,1.16,3.97
07/01/2012 10,2,4.23,6.23
07/01/2012 11,1.99,5.77,7.76
07/01/2012 12,1.98,3.69,5.67
07/01/2012 13,1.99,3.96,5.95
07/01/2012 14,1.99,3.96,5.95
07/01/2012 15,1.98,2.39,4.37
07/01/2012 16,1.99,4,5.99
07/01/2012 17,1.98,5,6.98
07/01/2012 18,1.99,4.09,6.08
07/01/2012 19,1.98,4.35,6.33
07/01/2012 20,1.99,3.36,5.35
07/01/2012 21,2.96,5.2,8.16
07/01/2012 22,2,5,7
07/01/2012 23,1.1,0,1.1
08/01/2012 00,2,5.9,7.9
08/01/2012 01,4.55,0,4.55
08/01/2012 02,2.54,0,2.54
08/01/2012 03,3.45,0,3.45
08/01/2012 04,3,0,3
08/01/2012 05,0,6.02,6.02
08/01/2012 06,8.5,0,8.5
08/01/2012 07,8.94,0,8.94
08/01/2012 08,0,7.48,7.48
08/01/2012 09,8.41,0,8.41
08/01/2012 10,7.59,0,7.59
08/01/2012 11,3.91,0,3.91
08/01/2012 12,0,9.88,9.88
08/01/2012 13,4.07,0,4.07
08/01/2012 14,6.27,0,6.27
08/01/2012 15,7.4,0,7.4
08/01/2012 16,3,0,3
08/01/2012 17,2.62,0,2.62
08/01/2012 18,6.57,0,6.57
08/01/2012 19,6.13,0,6.13
08/01/2012 20,0,6.67,6.67
08/01/2012 21,3,0,3
08/01/2012 22,4.08,0,4.08
08/01/2012 23,2.97,0,2.97
09/01/2012 00,5.66,0,5.66
09/01/2012 01,7.29,0,7.29
09/01/2012 02,2.62,0,2.62
09/01/2012 03,4.38,0,4.38
09/01/2012 04,2,0,2
09/01/2012 05,3.47,0,3.47
09/01/2012 06,0,10.39,10.39
09/01/2012 07,6.7,0,6.7
09/01/2012 08,6.13,7,13.13
09/01/2012 09,0,10.62,10.62
09/01/2012 10,0,8.95,8.95
09/01/2012 11,9.75,0,9.75
09/01/2012 12,3.93,0,3.93
09/01/2012 13,7.17,0,7.17
09/01/2012 14,0,10.35,10.35
09/01/2012 15,2.77,2.61,5.38
09/01/2012 16,2.79,7.56,10.35
09/01/2012 17,2.18,5.77,7.95
09/01/2012 18,2.81,3.83,6.64
09/01/2012 19,2,7.42,9.42
09/01/2012 20,2,7.1,9.1
09/01/2012 21,2,6.52,8.52
09/01/2012 22,2,2.43,4.43
09/01/2012 23,1.87,0.94,2.81
10/01/2012 00,2.12,3,5.12
10/01/2012 01,1.88,2,3.88
10/01/2012 02,1.11,2,3.11
10/01/2012 03,2,3,5
10/01/2012 04,2,1.42,3.42
10/01/2012 05,2,2.5,4.5
10/01/2012 06,2,8.07,10.07
10/01/2012 07,2,5.44,7.44
10/01/2012 08,2.04,9.71,11.75
10/01/2012 09,1.95,4.93,6.88
10/01/2012 10,2.99,6.55,9.54
10/01/2012 11,2,4.36,6.36
10/01/2012 12,2,6,8
10/01/2012 13,2,4.51,6.51
10/01/2012 14,2,5.59,7.59
10/01/2012 15,2.98,3.33,6.31
10/01/2012 16,2,5.61,7.61
10/01/2012 17,1.96,6.29,8.25
10/01/2012 18,2.03,5.66,7.69
10/01/2012 19,2,4.95,6.95
10/01/2012 20,2,6.59,8.59
10/01/2012 21,2.92,4.65,7.57
10/01/2012 22,1.07,2.81,3.88
10/01/2012 23,2,3,5
11/01/2012 00,2,0.8,2.8
11/01/2012 01,2,2.2,4.2
11/01/2012 02,1.11,3,4.11
11/01/2012 03,2,0.94,2.94
11/01/2012 04,1.86,3.06,4.92
11/01/2012 05,2,3,5
11/01/2012 06,2,4.41,6.41
11/01/2012 07,2.83,3.15,5.98
11/01/2012 08,2.16,8.18,10.34
11/01/2012 09,1.99,6.96,8.95
11/01/2012 10,2,5.47,7.47
11/01/2012 11,1.99,6.84,8.83
11/01/2012 12,2.78,4.28,7.06
11/01/2012 13,2.21,4.85,7.06
11/01/2012 14,2.77,1.48,4.25
11/01/2012 15,1.98,4.95,6.93
11/01/2012 16,3.98,5.44,9.42
11/01/2012 17,3.24,6,9.24
11/01/2012 18,2,5,7
11/01/2012 19,2,1.29,3.29
11/01/2012 20,2.71,6.37,9.08
11/01/2012 21,1.27,2.35,3.62
11/01/2012 22,2.3,5,7.3
11/01/2012 23,1.69,0,1.69
12/01/2012 00,2,4,6
12/01/2012 01,2,1.01,3.01
12/01/2012 02,1.99,2.98,4.97
12/01/2012 03,2,3.96,5.96
12/01/2012 04,0.99,0.04,1.03
12/01/2012 05,2,4,6
12/01/2012 06,2.61,4.92,7.53
12/01/2012 07,2.6,5.77,8.37
12/01/2012 08,2.77,7.06,9.83
12/01/2012 09,2.58,2.24,4.82
12/01/2012 10,3.98,4,7.98
12/01/2012 11,3.4,6,9.4
12/01/2012 12,3.56,4.9,8.46
12/01/2012 13,3.42,4.53,7.95
12/01/2012 14,3.54,4.95,8.49
12/01/2012 15,3.98,4.95,8.93
12/01/2012 16,3.98,1.53,5.51
12/01/2012 17,3.46,7.15,10.61
12/01/2012 18,2,7.34,9.34
12/01/2012 19,2.5,6.13,8.63
12/01/2012 20,1.98,6.23,8.21
12/01/2012 21,2.5,4.52,7.02
12/01/2012 22,1.52,1.78,3.3
12/01/2012 23,1.47,2,3.47
13/01/2012 00,2,2.32,4.32
13/01/2012 01,2,0.68,2.68
13/01/2012 02,2,4,6
13/01/2012 03,0.99,2.23,3.22
13/01/2012 04,1.99,0.77,2.76
13/01/2012 05,2,3,5
13/01/2012 06,2,7.13,9.13
13/01/2012 07,2.39,7.47,9.86
13/01/2012 08,2.6,10.23,12.83
13/01/2012 09,2,9.73,11.73
13/01/2012 10,3.35,4.11,7.46
13/01/2012 11,3.62,6.33,9.95
13/01/2012 12,3.33,6.95,10.28
13/01/2012 13,3.65,5.97,9.62
13/01/2012 14,3.32,5.86,9.18
13/01/2012 15,2.98,5.32,8.3
13/01/2012 16,3.67,6.95,10.62
13/01/2012 17,2.99,6.75,9.74
13/01/2012 18,2,9.21,11.21
13/01/2012 19,2,10.15,12.15
13/01/2012 20,1.99,9.42,11.41
13/01/2012 21,2.73,6.1,8.83
13/01/2012 22,1.26,1.88,3.14
13/01/2012 23,2,2.46,4.46
14/01/2012 00,2,3,5
14/01/2012 01,0.99,2.06,3.05
14/01/2012 02,1.98,1.94,3.92
14/01/2012 03,2,4,6
14/01/2012 04,2,1.45,3.45
14/01/2012 05,1.99,3.92,5.91
14/01/2012 06,2,7.09,9.09
14/01/2012 07,2,7.44,9.44
14/01/2012 08,2,11.86,13.86
14/01/2012 09,1.99,8.27,10.26
14/01/2012 10,2,7.08,9.08
14/01/2012 11,2.99,7.54,10.53
14/01/2012 12,1.99,4.34,6.33
14/01/2012 13,2,5.4,7.4
14/01/2012 14,2.1,3.61,5.71
14/01/2012 15,1.99,2.23,4.22
14/01/2012 16,2.9,6.57,9.47
14/01/2012 17,1.99,5.89,7.88
14/01/2012 18,2,3.3,5.3
14/01/2012 19,1.99,5.33,7.32
14/01/2012 20,2,2.27,4.27
14/01/2012 21,2.04,4.33,6.37
14/01/2012 22,2.95,4.07,7.02
14/01/2012 23,2,4,6
15/01/2012 00,0.99,0.84,1.83
